127.0.0.1 - - [20/May/2020:10:22:13 +0200] "GET / HTTP/1.1" 404 709
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/post/1 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589922962047_IMG_20200101_151151.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589922962139_IMG_20200101_151714.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/3 HTTP/1.1" 200 9
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/4 HTTP/1.1" 200 4
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878939663_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878939751_IMG_20191229_131643.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878939665_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878939868_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878900968_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878901020_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878901234_IMG_20191231_212430.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/picturesForPost/1589878901442_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:54 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878859638_IMG_20191231_212256.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878859780_IMG_20191231_212425.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878859798_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878753103_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878753309_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/picturesForPost/1589878245492_IMG_20191231_193331.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:27:55 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:03 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:13 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:16 +0200] "POST /MainApp/?action=login HTTP/1.1" 200 8528
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/scripts/index.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/styles/iconSocialNetworks.css HTTP/1.1" 200 1739
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/styles/weather.css HTTP/1.1" 200 629
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/styles/index.css HTTP/1.1" 200 143
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/styles/post.css HTTP/1.1" 200 1309
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/styles/sharePost.css HTTP/1.1" 200 634
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /favicon.ico HTTP/1.1" 404 720
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/api/post/getDangerPostGroup HTTP/1.1" 200 174
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/api/user/2 HTTP/1.1" 200 460
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/api/user HTTP/1.1" 200 1096
127.0.0.1 - - [20/May/2020:10:28:17 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/9 HTTP/1.1" 200 263
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/9 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/9 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/8 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/8 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/7 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/7 HTTP/1.1" 200 204
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/6 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/6 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/5 HTTP/1.1" 200 787
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/5 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/5 HTTP/1.1" 200 104
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/4 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/4 HTTP/1.1" 200 522
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/4 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/3 HTTP/1.1" 200 391
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/3 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/3 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/2 HTTP/1.1" 200 261
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/2 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/2 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getImagesForPosts/1 HTTP/1.1" 200 131
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/1 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/post/getCommentForPost/1 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/rss/ HTTP/1.1" 200 52773
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589922962139_IMG_20200101_151714.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589922962047_IMG_20200101_151151.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/3 HTTP/1.1" 200 9
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/4 HTTP/1.1" 200 4
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878939751_IMG_20191229_131643.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878939665_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878939868_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878939663_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878900968_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878901234_IMG_20191231_212430.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878901020_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878901442_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878859638_IMG_20191231_212256.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:18 +0200] "GET /MainApp/picturesForPost/1589878859780_IMG_20191231_212425.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/picturesForPost/1589878859798_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/picturesForPost/1589878753103_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/picturesForPost/1589878753309_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/picturesForPost/1589878245492_IMG_20191231_193331.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:19 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:27 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:38 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:48 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "POST /MainApp/?action=login HTTP/1.1" 200 8528
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/styles/weather.css HTTP/1.1" 200 629
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/styles/iconSocialNetworks.css HTTP/1.1" 200 1739
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/styles/index.css HTTP/1.1" 200 143
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/scripts/index.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/styles/sharePost.css HTTP/1.1" 200 634
127.0.0.1 - - [20/May/2020:10:28:49 +0200] "GET /MainApp/styles/post.css HTTP/1.1" 200 1309
127.0.0.1 - - [20/May/2020:10:28:50 +0200] "GET /favicon.ico HTTP/1.1" 404 720
127.0.0.1 - - [20/May/2020:10:28:50 +0200] "GET /MainApp/api/post/getDangerPostGroup HTTP/1.1" 200 174
127.0.0.1 - - [20/May/2020:10:28:50 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:28:50 +0200] "GET /MainApp/api/user/2 HTTP/1.1" 200 460
127.0.0.1 - - [20/May/2020:10:28:50 +0200] "GET /MainApp/api/user HTTP/1.1" 200 1096
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/9 HTTP/1.1" 200 263
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/8 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/7 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/8 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/9 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/9 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/7 HTTP/1.1" 200 204
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/rss/ HTTP/1.1" 200 52773
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/6 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/6 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/5 HTTP/1.1" 200 787
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/5 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/5 HTTP/1.1" 200 104
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/4 HTTP/1.1" 200 522
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/4 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/4 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/3 HTTP/1.1" 200 391
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/3 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/3 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/2 HTTP/1.1" 200 261
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/2 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/2 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getImagesForPosts/1 HTTP/1.1" 200 131
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/1 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/post/getCommentForPost/1 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/picturesForPost/1589922962047_IMG_20200101_151151.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/picturesForPost/1589922962139_IMG_20200101_151714.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/dangerPost/3 HTTP/1.1" 200 9
127.0.0.1 - - [20/May/2020:10:28:51 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/4 HTTP/1.1" 200 4
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878939663_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878939751_IMG_20191229_131643.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878939665_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878939868_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878900968_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878901020_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878901442_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878901234_IMG_20191231_212430.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878859638_IMG_20191231_212256.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878859780_IMG_20191231_212425.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878859798_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878753103_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878753309_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/picturesForPost/1589878245492_IMG_20191231_193331.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:28:52 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:29:00 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:29:10 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "POST /MainApp/?action=login HTTP/1.1" 200 8528
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/scripts/index.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/styles/weather.css HTTP/1.1" 200 629
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/styles/iconSocialNetworks.css HTTP/1.1" 200 1739
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/styles/post.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/styles/sharePost.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:13 +0200] "GET /MainApp/styles/index.css HTTP/1.1" 200 143
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /favicon.ico HTTP/1.1" 404 720
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/getDangerPostGroup HTTP/1.1" 200 174
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/user HTTP/1.1" 200 1096
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post HTTP/1.1" 200 2439
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/user/2 HTTP/1.1" 200 460
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/9 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/getImagesForPosts/9 HTTP/1.1" 200 263
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/getCommentForPost/9 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/getCommentForPost/8 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/8 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:29:14 +0200] "GET /MainApp/api/post/7 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/7 HTTP/1.1" 200 204
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/rss/ HTTP/1.1" 200 52773
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/6 HTTP/1.1" 200 5
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/6 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getImagesForPosts/5 HTTP/1.1" 200 787
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/5 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getImagesForPosts/4 HTTP/1.1" 200 522
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/5 HTTP/1.1" 200 104
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/4 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/4 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/2 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/3 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getImagesForPosts/2 HTTP/1.1" 200 261
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/2 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getImagesForPosts/3 HTTP/1.1" 200 391
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/3 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getImagesForPosts/1 HTTP/1.1" 200 131
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/1 HTTP/1.1" 200 3
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/post/getCommentForPost/1 HTTP/1.1" 200 2
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589922962047_IMG_20200101_151151.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589922962139_IMG_20200101_151714.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/3 HTTP/1.1" 200 9
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/4 HTTP/1.1" 200 4
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878939663_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878939665_IMG_20191231_201315.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878939751_IMG_20191229_131643.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878939868_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/2 HTTP/1.1" 200 12
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878901234_IMG_20191231_212430.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878900968_IMG_20191231_203501.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878901020_IMG_20191231_223717.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878901442_IMG_20191231_211857.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/api/dangerPost/1 HTTP/1.1" 200 16
127.0.0.1 - - [20/May/2020:10:29:15 +0200] "GET /MainApp/picturesForPost/1589878753103_IMG_20191231_201315.jpg HTTP/1.1" 304 -
